0,16.199,6.4772
0,1.5331,-1.0006
0,19.21,10.121
0,-16.531,-6.8566
0,15.784,5.0453
0,19.559,10.366
0,18.329,8.5419
0,20.304,9.1822
0,19.639,10.506
0,5.0514,0.43964
0,-16.545,-6.6456
0,18.54,7.9203
0,-17.153,-7.5212
0,-16.905,-6.7126
0,-20.024,-9.4737
0,13.937,3.8619
0,19.361,8.8867
0,19.147,8.2029
0,-19.278,-8.4669
0,-1.4497,0.26095
0,18.473,7.4331
0,21.446,11.787
0,-1.1255,-1.3423
0,-18.195,-8.8189
0,18.368,8.016
0,-0.94962,0.4424
0,-19.662,-8.1375
0,-14.392,-3.9207
0,-16.515,-6.5529
0,0.85847,-0.67735
0,-19.455,-8.6307
0,-1.7165,0.84622
0,-1.5348,0.596
0,-17.053,-6.4024
0,19.337,9.0329
0,2.5707,-0.71186
0,2.6263,0.15878
0,-20.291,-9.587
0,-20.91,-11.213
0,13.218,3.5754
0,-21.713,-9.6675
0,-17.507,-5.9435
0,0.35104,0.745
0,-21.343,-9.9649
0,20.446,10.68
0,4.0993,0.56763
0,14.941,4.829
0,4.6055,0.39118
0,0.88575,0.74183
0,-21.895,-12.269
0,-11.127,-1.9926
0,-1.2134,0.093447
0,8.3077,-0.54811
0,20.999,12.248
0,-21.084,-11.701
0,17.457,7.3319
0,20.442,10.128
0,-18.726,-8.6154
0,0.54203,0.11001
0,-17.813,-7.519
0,19.008,7.2946
0,0.10344,0.11167
0,19.056,8.4415
0,16.504,7.425
0,18.53,8.5011
0,19.701,8.6454
0,15.886,6.6168
0,-21.064,-9.7407
0,19.021,7.9692
0,1.6293,1.1221
0,0.38008,0.056784
0,1.7866,0.11135
0,-3.9725,-0.049032
0,-17.878,-7.4728
0,-21.576,-10.702
0,-3.8245,0.24045
0,-15.35,-6.5957
0,2.7199,0.023682
0,-3.3311,0.18124
0,-3.2586,-0.56472
0,13.806,3.571
0,-16.988,-7.4234
0,-14.734,-5.9952
0,-18.97,-9.253
0,3.5331,-1.4662
0,-18.54,-9.9286
0,1.1386,0.32998
0,-18.73,-7.7015
0,-20.155,-9.1591
0,-19.002,-8.4935
0,-15.503,-7.3445
0,19.589,11.238
0,4.1578,0.89957
0,-18.19,-7.851
0,16.204,5.6906
0,-15.624,-4.7437
0,-4.0499,0.70563
0,-0.9739,-0.51459
0,17.855,8.9992
0,-2.3357,-0.33912
0,-17.021,-7.2478
0,-17.161,-6.9061
0,17.84,7.1881
0,-17.371,-8.0577
0,-17.322,-9.2274
0,20.273,9.7243
0,4.8662,0.24739
0,-19.207,-8.4804
0,-21.041,-12.698
0,-18.703,-8.0143
0,-1.6233,-0.86868
0,19.318,9.599
0,22.654,12.991
0,20.982,11.678
0,19.867,10.656
0,-2.0436,0.7666
0,19.424,9.2945
0,-21.762,-11.881
0,-19.249,-9.3192
0,-17.748,-7.8345
0,17.922,8.4535
0,-15.246,-3.0234
0,-16.804,-7.538
0,-0.84449,0.29286
0,-2.9879,-0.49104
0,14.025,4.9539
0,5.0972,-0.62547
0,-19.182,-9.7719
0,18.39,9.0037
0,-1.5331,0.18666
0,18.345,7.9034
0,17.68,6.826
0,2.0731,-1.0424
0,16.352,5.3022
0,1.1465,1.015
0,2.5176,-0.099723
0,15.006,3.9672
0,14.392,4.3746
0,-15.232,-5.4763
0,-14.825,-6.0853
0,16.82,5.4142
0,19.542,9.043
0,2.853,0.35907
0,18.621,8.1798
0,-0.68094,-0.91562
0,-16.013,-7.3263
0,16.806,6.9206
0,-16.359,-6.4787
0,2.1503,-0.82116
0,20.868,10.005
0,-19.239,-9.0278
0,-1.8724,0.86444
0,1.5056,0.093816
0,-18.044,-7.3863
0,-16.991,-7.9872
0,5.8706,0.16683
0,21.058,9.6372
0,1.2863,0.49457
0,-12.81,-4.7645
0,-21.749,-11.603
0,1.8878,0.16773
0,15.35,5.7514
0,19.351,8.5174
0,-0.79689,-1.1815
0,16.755,6.5124
0,17.758,9.278
0,21.035,11.901
0,1.1387,-0.72502
0,2.9111,0.38024
0,-4.1575,-0.4497
0,-16.646,-6.674
0,-2.2241,-0.98339
0,1.5075,1.284
0,-20.082,-10.644
0,2.8954,-0.90822
0,-18.37,-8.4588
0,-4.062,-0.71231
0,17.05,6.6014
0,19.381,8.8196
0,-14.072,-3.9801
0,-18.523,-8.7226
0,-15.528,-5.4521
0,-21.519,-10.645
0,17.975,7.2814
0,17.501,7.0161
0,19.153,8.6939
0,16.31,6.6868
0,-2.05,0.23067
0,19.519,10.457
0,-2.9632,-0.44456
0,-18.343,-8.3225
0,17.267,7.3469
0,-19.154,-7.886
0,1.9753,0.34282
0,2.1067,0.081806
0,14.694,5.6897
0,-9.0602,0.42174
0,-0.76984,0.40157
0,-20.59,-10.634
0,-21.585,-12.807
0,15.334,7.3352
0,1.217,-1.3929
0,-21.783,-13.089
0,20.551,9.4931
0,-8.4115,0.045687
0,16.025,6.049
0,-16.819,-6.8307
0,16.355,5.3736
0,1.9002,0.16668
0,-0.12454,-0.148
0,-20.026,-10.748
0,-21.228,-9.5831
0,2.8892,0.24758
0,18.197,6.9166
0,-1.6691,1.0496
0,-2.4989,-0.76662
0,6.9286,1.1757
0,-0.1843,0.69724
0,2.0119,-0.16272
0,1.706,0.52811
0,-18.659,-8.2801
0,17.223,6.6661
0,-5.4814,-0.073903
0,19.733,8.2954
0,-4.4849,-0.24402
0,-20.811,-11.383
0,-13.7,-2.5662
0,3.4059,0.82212
0,18.166,8.1074
0,-18.886,-8.2901
0,-4.0519,-0.0087693
0,15.087,5.2704
0,-19.513,-9.1291
0,16.893,7.5743
0,-17.807,-9.5481
0,-20.481,-10.195
0,19.631,9.8528
0,-16.404,-4.9277
0,3.2133,-0.21099
0,-20.579,-11.022
0,17.601,8.0093
0,8.1255,-0.54201
0,-18.319,-8.3361
0,-17.879,-8.7837
0,-18.427,-8.2927
0,-0.53147,0.12939
0,-1.816,0.48464
0,-17.234,-6.3068
0,16.984,5.8301
0,-18.098,-8.0746
0,16.776,8.2552
0,18.348,8.5715
0,-17.197,-7.033
0,0.20897,-0.35277
0,-19.943,-8.8482
0,18.647,8.1389
0,-15.069,-4.2757
0,16.756,6.7813
0,20.975,11.919
0,-1.2628,-0.35416
0,18.53,8.822
0,19.636,10.186
0,3.8334,0.47725
0,0.63218,-0.12396
0,-0.7243,-0.57563
0,-22.136,-11.216
0,-19.146,-10.993
0,3.0812,0.22834
0,9.2632,0.0099684
0,-17.521,-7.4667
0,-18.906,-9.8557
0,17.908,7.064
0,20.839,10.772
0,18.07,8.9765
0,0.35362,0.4375
0,-1.035,0.28681
0,-0.00044069,0.21949
0,-23.015,-13.213
0,-19.615,-11.447
0,17.639,7.8093
0,-14.181,-4.343
0,4.5271,0.6308
0,-4.5745,1.2857
0,-0.7119,0.18304
0,0.74216,-0.74665
0,-0.89473,0.46508
0,-19.595,-8.8162
0,1.0403,0.44213
0,18.591,8.0478
0,-17.937,-8.1704
0,-0.020385,0.28536
0,18.506,8.2448
0,-17.686,-5.4874
0,22.257,10.612
0,-20.999,-11.523
0,-21.303,-10.112
0,-17.098,-6.0983
0,-16.055,-5.223
0,-17.152,-6.1484
0,14.531,5.1213
0,19.817,10.143
0,-16.473,-6.8834
0,6.3415,-0.092368
0,16.624,7.2269
0,-25.285,-15.25
0,15.731,5.3166
0,-17.341,-7.0239
0,-4.9364,0.88969
0,-16.97,-5.9474
0,-17.263,-8.5206
0,-18.901,-8.4353
0,18.024,8.0047
0,-1.4484,0.21035
0,-16.012,-7.911
0,22.595,13.059
0,18.566,7.4771
0,1.9394,-0.96351
0,1.5565,-0.99631
0,-17.294,-6.5251
0,-16.745,-8.5643
0,0.08877,0.022304
0,-1.8778,1.0091
0,4.9012,0.36296
0,-20.651,-8.675
0,-1.965,-0.19555
0,-19.723,-10.261
0,-0.091942,0.4882
0,-4.6884,0.086955
0,18.374,8.1449
0,-7.3256,0.35556
0,-15.204,-7.5655
0,4.2711,0.44337
0,-20.067,-8.9407
0,10.687,1.5938
0,-14.955,-5.2468
0,-2.0496,1.0352
0,17.889,9.4156
0,-3.3335,0.55755
0,18.463,7.5459
0,0.4594,1.2731
0,-2.0346,-0.30666
0,-18.403,-9.0512
0,20.526,10.262
0,-16.207,-4.9629
0,17.274,8.0786
0,-0.42417,0.0078891
0,17.146,6.579
0,-1.8788,-0.60785
0,6.2742,0.88831
0,18.478,8.9462
0,0.92195,0.30343
0,0.35356,0.92729
0,19.349,9.3404
0,18.541,9.2589
0,14.839,5.6176
0,1.7697,0.74357
0,15.654,8.1727
0,-15.467,-5.2833
0,-0.11147,-0.63879
0,-14.023,-3.9916
0,0.95305,0.13183
0,-15.492,-5.4309
0,-18.847,-8.6984
0,-21.321,-10.335
0,18.614,10.744
0,18.159,8.6044
0,-4.3148,-0.19742
0,19.598,9.7086
0,-1.1296,-0.26717
0,-19.494,-8.3517
0,-14.421,-4.3927
0,-16.433,-6.5021
0,20.099,9.4413
0,-0.68648,0.014079
0,4.4075,0.26765
0,16.325,7.4551
0,-22.17,-12.903
0,-0.28634,0.50654
0,17.997,9.2239
0,0.84601,1.1125
0,-2.0056,-0.036229
0,-15.859,-5.1462
0,19.398,8.2311
0,1.5753,0.26376
0,6.336,0.50156
0,1.5853,0.36383
0,-19.055,-8.0717
0,-1.4011,-0.40781
0,2.5821,-0.399
0,-2.9828,-0.64996
0,19.925,9.7371
0,19.671,9.147
0,-5.2813,1.553
0,-1.3085,0.21656
0,-14.256,-3.967
0,-1.7541,-0.76704
0,4.6899,1.5942
0,18.335,9.2872
0,17.754,8.0026
0,17.338,7.4277
0,17.96,8.2173
0,-1.0769,0.44031
0,15.172,4.1597
0,19.498,8.8702
0,-0.86147,-0.014679
0,21.01,11.754
0,14.78,5.2158
0,3.8246,-1.4311
0,17.11,8.0736
0,-15.457,-5.8283
0,3.6613,0.33203
0,-18.605,-8.3954
0,6.6544,0.035788
0,19.568,9.0887
0,21.472,11.242
0,6.4551,-0.38013
0,-17.31,-6.8503
0,-2.8615,-0.0072715
0,0.68305,-0.60394
0,17.937,7.0002
0,17.435,8.8825
0,-16.644,-7.289
0,20.706,10.654
0,-16.204,-6.0827
0,17.27,7.2984
0,21.579,12.086
0,-18.171,-9.0436
0,19.88,9.1525
0,22.718,11.923
