0,-2.4754,-0.035747
0,-0.9514,-0.16966
0,2.3975,0.51745
0,-2.0225,0.22973
0,1.8019,1.2472
0,-2.0398,-0.28304
0,-1.5466,-0.62904
0,-0.43704,-3.8234
0,-0.31183,-0.77241
0,-0.074359,0.56123
0,2.3297,2.2477
0,-2.1905,-0.40607
0,-0.8276,1.0672
0,0.72937,1.7489
0,3.5541,-0.42505
0,-0.46846,-3.2126
0,-0.7233,-2.1601
0,2.0556,-1.2905
0,-2.2422,-0.19699
0,-2.6681,1.1973
0,-0.41894,-1.7967
0,-0.16657,1.5131
0,0.34055,-1.0708
0,-2.3805,1.5348
0,0.46574,1.7331
0,1.8757,3.1754
0,1.7462,3.4642
0,1.6828,0.84203
0,-0.62982,3.9136
0,-1.9015,-2.4002
0,1.2869,1.1088
0,-3.3135,-1.4021
0,-2.0688,0.24693
0,3.2642,0.49273
0,1.842,1.9076
0,-0.59528,2.3969
0,2.6808,-0.66137
0,-3.4368,-0.71944
0,1.5908,-0.50517
0,0.60151,-1.134
0,-1.596,-1.5347
0,1.9968,-0.76138
0,-1.0042,-2.2499
0,0.17098,-2.8415
0,0.43024,2.2957
0,-1.782,0.053657
0,-1.177,-2.6737
0,3.2524,1.1794
0,3.8488,2.0671
0,0.77843,0.75584
0,-1.3138,-0.54952
0,1.7912,-1.7426
0,0.42312,-1.9934
0,1.4093,-2.6816
0,1.7576,1.6512
0,0.97241,-1.3847
0,1.0124,1.5883
0,-0.98176,-2.0166
0,2.3989,0.87513
0,2.5641,0.53432
0,-0.58524,-0.22908
0,1.9801,-1.0405
0,1.1235,-2.5917
0,-0.4293,-1.4667
0,0.67261,1.6881
0,0.23346,-0.15175
0,2.202,-0.26554
0,-0.14372,0.30147
0,-0.85876,3.2738
0,-2.3483,-0.86653
0,1.8209,2.4795
0,0.23331,-2.1508
0,1.3519,-0.23173
0,-2.2509,-0.66198
0,1.8884,1.2912
0,-1.7447,-3.7103
0,1.7862,-0.33421
0,-0.57075,-2.4428
0,0.18574,-0.24741
0,0.78651,-0.30482
0,2.1594,-2.3949
0,-0.12469,-0.6454
0,-2.7005,-0.65125
0,-1.5522,0.19056
0,0.95583,1.5972
0,-0.14047,-1.9901
0,-1.7687,-2.189
0,-2.3845,-3.0978
0,1.3163,-1.2924
0,-0.87066,-2.2642
0,-3.358,-1.6075
0,1.4635,4.0526
0,1.8369,-0.0026544
0,-0.9616,-2.1638
0,-2.0413,-2.4294
0,0.36262,1.5346
0,1.2188,0.52969
0,2.3511,0.82538
0,-1.8209,1.7387
0,-0.66354,-1.9159
0,-2.424,0.82233
0,0.10768,2.3182
0,3.7429,-1.1827
0,-0.1214,-2.3346
0,-0.41568,-1.023
0,1.1306,1.742
0,2.2972,-1.5643
0,0.96196,0.80253
0,-1.8469,0.74226
0,1.5591,-0.88455
0,1.5247,1.4361
0,-2.3427,-2.0346
0,2.231,-1.6139
0,0.9324,-0.46118
0,-0.59304,1.9491
0,-2.4291,1.7027
0,2.4959,-1.0872
0,0.58284,-1.9696
0,2.3929,0.74574
0,1.3878,-0.24543
0,-0.78657,3.0383
0,5.1037,0.58823
0,1.0767,0.11468
0,1.4352,2.1508
0,0.83386,-0.81647
0,-0.92405,0.68568
0,-0.14019,2.1284
0,1.0775,-2.1494
0,1.6555,-2.8667
0,2.1478,-1.4902
0,-3.0514,-0.18336
0,-0.15856,1.8376
0,3.2249,1.064
0,-1.6668,0.83026
0,-2.735,1.2358
0,2.348,-0.058457
0,0.90698,-0.43526
0,2.1737,1.1065
0,1.544,-1.969
0,0.94384,-3.0498
0,-1.4926,0.13475
0,1.1849,-0.38494
0,2.8523,0.62148
0,-2.3047,0.045698
0,-3.9992,-0.13168
0,1.276,0.70627
0,-0.70089,2.3899
0,-0.27023,-0.36199
0,1.5482,0.57368
0,-3.2386,-0.71513
0,-1.9308,0.2598
0,1.9821,-0.78375
0,2.0297,2.4313
0,2.0233,0.94242
0,0.44,-2.63
0,1.6828,0.38664
0,-0.957,-1.6436
0,1.514,-1.2972
0,-1.7735,-1.1358
0,-2.6986,-2.5528
0,-2.0486,0.84433
0,2.3887,-0.31844
0,0.89994,0.12226
0,0.17365,2.6823
0,2.4594,-0.81794
0,-0.23782,2.0221
0,-1.5593,-0.298
0,1.8606,2.9849
0,0.99788,1.9682
0,0.7309,0.9724
0,0.29234,-1.8097
0,0.71028,4.0115
0,-1.5711,0.037425
